category,subtype,value,co2e
energy,renewable,6.353945320970488,0.86
food,white-meat,2.6091135391344045,16.472
food,fish,2.725897176945895,13.514
food,vegan,2.8583603733884,4.189
energy,renewable,644.2300730693191,12.236
consumption,clothing,5798.330328140399,86.585
consumption,clothing,5846.231321425136,87.742
consumption,home-goods,266.8951671701295,8.082
food,red-meat,1.0565322809339008,28.529
energy,renewable,600.0547706214328,10.958
transport,flight-long,366.5561122497365,56.659
food,white-meat,2.317300846452559,16.779
energy,coal,237.98311358075236,249.423
energy,electricity-grid,395.79032213022754,279.959
energy,electricity-grid,170.65163625642566,122.046
energy,electricity-grid,465.95127373564793,331.428
energy,electricity-grid,773.7255352914727,548.222
food,white-meat,1.5348214151385307,10.285
food,vegan,2.8105354854662212,4.375
food,red-meat,0.5410169006544878,15.409
consumption,electronics,1935.5446544975011,134.69
energy,renewable,709.2419734098228,15.84
food,vegetarian,1.9072923003002515,4.553
energy,coal,739.8712765133672,778.213
food,vegan,2.3285548684035824,4.012
transport,flight-long,360.800794003623,52.479
food,red-meat,1.5589060401314603,41.31
transport,car-gasoline,450.0746953468691,85.958
energy,coal,57.124179358393086,60.516
consumption,electronics,3522.5489279132516,247.354
transport,car-electric,39.353528909816376,0.915
food,vegetarian,2.4927625558352338,5.934
energy,natural_gas,357.9521599386421,161.062
energy,electricity-grid,772.0912678695104,544.529
food,other,2.1577550876129226,5.505
energy,renewable,894.771054923818,18.948
food,red-meat,1.931317181492271,52.544
food,white-meat,0.7474189917475202,6.654
energy,coal,537.0804522948954,564.041
energy,natural_gas,221.14919927971638,99.174
energy,electricity-grid,933.634682956772,660.944
energy,renewable,929.8699239811114,16.563
consumption,home-goods,1988.107602810282,59.046
energy,coal,68.59007875491942,71.991
food,fish,0.7803938771646702,6.24
consumption,electronics,3943.5675824769987,275.608
consumption,home-goods,6771.911741275513,204.371
consumption,services,5268.382978964765,50.837
transport,car-electric,480.3806443650084,23.564
food,vegetarian,1.3555657723181689,3.085
food,white-meat,1.6892500531387311,13.202
consumption,clothing,7547.907918154303,112.519
consumption,services,4335.182473821399,44.953
energy,coal,63.77789588383762,65.903
energy,electricity-grid,734.2065608502766,518.07
consumption,other,1071.3970433794393,22.393
energy,coal,207.25371551640075,216.138
consumption,clothing,3935.001532841852,58.514
food,fish,2.311552596646827,11.393
food,vegan,2.2741456115863268,3.404
transport,train,356.6193596762629,14.766
energy,coal,194.17249947175821,202.028
consumption,home-goods,5095.881271329452,152.659
transport,car-electric,96.11948513007528,5.398
consumption,services,7514.981327615194,76.231
food,vegan,2.4516238544289255,2.646
food,vegan,2.494309170899472,4.43
energy,coal,986.0509529990586,1034.345
transport,motorcycle,185.66898041160115,19.523
energy,coal,165.3198022857646,173.347
energy,electricity-grid,10.007511124204266,6.928
consumption,services,6144.876571528109,62.891
consumption,other,5062.461782212539,101.476
food,fish,2.066260420752638,9.749
consumption,clothing,5664.1040504328375,86.554
food,white-meat,0.9256372068053654,5.064
energy,coal,34.3571802581467,34.655
energy,electricity-grid,503.806720850068,355.504
transport,flight-short,165.97594157125553,42.628
food,red-meat,0.774826545736126,21.205
food,other,1.3146169509768448,2.613
energy,electricity-grid,425.43719595551516,300.99
transport,flight-long,489.6383111755505,73.699
food,red-meat,1.0139741531181088,28.976
transport,bus,215.21518620017503,22.336
transport,car-gasoline,163.8213375615341,32.617
food,fish,1.9132146656111662,10.287
food,fish,1.2528785336439403,6.561
transport,car-electric,271.12370869531225,13.845
food,vegan,1.9937078343269414,3.833
transport,car-gasoline,289.5965643956419,55.51
food,white-meat,1.4918563960777027,9.88
food,vegetarian,1.5051760040435698,2.242
food,vegan,1.1735940764871542,0.63
consumption,other,4293.304071202851,85.565
consumption,other,4510.707914769613,88.672
energy,coal,148.68905763349284,155.675
transport,flight-short,114.34681529787862,29.783
consumption,clothing,668.073113556703,8.765
transport,flight-long,461.92424395042093,69.868
consumption,home-goods,4112.075675916582,123.92
food,other,2.5712920673044195,6.628
transport,motorcycle,262.55529022611614,27.167
food,fish,1.1255423972303251,6.937
energy,electricity-grid,959.3084683988014,680.358
energy,coal,669.3296784358912,701.812
consumption,other,9758.320134524885,193.892
energy,renewable,159.65708027739427,2.401
consumption,home-goods,2939.0619768564347,87.319
consumption,services,8988.367937442337,88.591
transport,car-electric,114.72235326330814,6.375
food,white-meat,2.334031007079168,16.322
energy,electricity-grid,690.7237267543177,488.776
energy,coal,276.2802595565342,289.694
energy,coal,405.9466819881516,428.086
energy,electricity-grid,382.7638209218796,270.606
energy,natural_gas,596.849143918356,268.979
food,red-meat,0.8193151615578236,22.908
energy,natural_gas,941.8066138689735,425.29
consumption,clothing,5047.556041579384,74.992
transport,motorcycle,42.62874676336563,3.207
consumption,services,7026.904872215708,70.427
energy,electricity-grid,613.9394887995629,435.795
food,fish,2.2506090858139043,11.142
energy,natural_gas,148.60868532452082,67.207
food,red-meat,1.1876232214809839,31.148
energy,electricity-grid,26.644084711036403,18.103
transport,bus,272.9556223347115,27.449
food,fish,1.3362659074962673,6.817
food,red-meat,1.453409937953916,39.879
energy,electricity-grid,230.38294396319498,164.244
energy,natural_gas,912.2900857369075,409.703
transport,car-electric,257.7847632132713,13.67
energy,coal,831.6103380540144,873.131
energy,electricity-grid,792.0548461752917,560.389
transport,motorcycle,339.2760619276874,37.266
consumption,home-goods,8687.74995357363,259.653
food,vegan,2.061838005307407,3.688
food,white-meat,1.640244720979848,11.888
consumption,other,5034.752626157383,101.316
consumption,services,414.19638588779156,4.235
transport,motorcycle,186.8429095283911,19.762
energy,coal,458.66122638233685,483.231
food,vegan,1.3091452320133143,1.897
energy,natural_gas,641.1132430790494,289.626
food,other,1.2752319591681458,5.369
food,fish,2.171765423135869,10.674
energy,renewable,716.1667725176856,15.876
energy,electricity-grid,10.482703340462562,6.128
consumption,services,2947.7797951199955,29.364
consumption,other,1093.5250390725598,20.792
consumption,services,6254.475791364317,62.805
food,other,0.5979594550281271,4.308
food,red-meat,1.4680319710419005,40.828
energy,renewable,244.35893974086267,5.961
energy,natural_gas,91.2174408170611,41.387
consumption,other,4068.1054796244803,81.667
energy,coal,26.336415383567456,27.41
energy,coal,291.95800522718804,306.916
transport,car-gasoline,471.0335009270224,89.453
consumption,home-goods,6606.022218842889,197.943
energy,electricity-grid,960.5909313219556,683.905
energy,natural_gas,109.79912541703779,50.152
transport,car-gasoline,138.4099913367138,26.053
food,white-meat,2.1800934467946433,13.617
food,fish,2.194627960767087,11.066
transport,flight-short,207.39281862955855,53.602
transport,walking,290.0507103766748,-0.372
consumption,services,6588.9062274711105,65.105
consumption,electronics,6470.478585171346,450.387
consumption,electronics,6613.237256355653,463.073
transport,bus,210.21881418000262,21.956
transport,train,28.24319762330702,-0.082
consumption,electronics,4025.0871723519817,283.111
transport,motorcycle,26.919932575467342,2.638
food,red-meat,2.6076963006496414,71.819
transport,bicycle,86.23924810940036,-1.604
energy,natural_gas,659.0468371837995,296.197
transport,car-electric,289.37179293328126,15.068
consumption,other,6705.693575981063,134.473
food,fish,2.843154024472189,11.725
food,vegan,2.388453222120392,5.375
energy,natural_gas,491.6417569306636,223.065
food,red-meat,2.866488978745556,76.488
transport,bicycle,94.36327885840849,-1.198
transport,train,339.0777565863769,14.32
transport,flight-short,461.1278501630079,117.957
transport,train,462.59709133030725,18.37
food,other,2.132310462360445,8.189
transport,flight-long,283.4475381522697,42.006
energy,coal,728.4717535793683,763.898
consumption,electronics,3523.4826302404917,247.097
consumption,clothing,6736.9839792856155,102.532
consumption,other,7621.976146212236,151.058
consumption,clothing,5700.587378054239,86.576
energy,coal,344.39784130514875,361.473
food,vegan,0.9189562083100487,2.339
food,red-meat,2.893724502390234,76.142
transport,walking,32.660868930481726,0.591
food,other,0.6846258504446616,2.534
food,vegan,0.9553599361878933,0.967
food,vegan,1.5673113547337985,3.071
consumption,other,1260.6353353885588,26.323
transport,train,155.1120759168098,5.09
transport,walking,325.75181602089015,0.159
energy,coal,253.0191073357782,264.828
transport,train,55.56406482579637,2.853
energy,natural_gas,429.22456463441614,193.641
energy,coal,957.5818995778342,1005.379
consumption,other,6226.203919640806,123.227
consumption,home-goods,2081.0565323988117,61.82
food,vegetarian,2.3047833732795895,4.837
transport,walking,256.07575051014965,1.533
transport,bicycle,81.74525610840584,-1.359
transport,bicycle,386.17193485646936,-0.693
consumption,home-goods,487.79035405519005,15.356
consumption,home-goods,511.89278519520235,14.921
transport,flight-long,342.2952487479965,51.137
energy,natural_gas,720.5800329418197,324.787
transport,bus,148.4632023558875,16.602
transport,flight-long,247.3322621277805,37.483
transport,train,411.4941441027661,18.618
transport,motorcycle,39.213884752439284,5.55
energy,renewable,198.80273348603384,4.304
transport,car-gasoline,413.3270070231381,79.478
energy,natural_gas,602.7646723089314,270.69
consumption,other,6332.184310661337,126.285
transport,train,9.828887407248617,-0.097
energy,natural_gas,665.721237161247,300.113
energy,electricity-grid,261.4308566049607,183.662
transport,flight-long,454.9026401766786,70.15
energy,renewable,78.7223132087767,0.492
transport,flight-long,389.3421410495963,57.193
transport,car-gasoline,85.81007121553105,15.811
energy,electricity-grid,431.5005118267508,306.394
energy,natural_gas,393.558684223033,175.341
food,fish,2.711328599070006,14.035
transport,walking,323.4703741609406,0.186
transport,motorcycle,393.0084539424071,42.254
energy,coal,760.8245855068589,798.994
consumption,home-goods,2752.589674513922,82.652
transport,car-gasoline,193.3054948841588,35.225
transport,walking,133.1165938033355,0.768
food,white-meat,1.914742408387501,13.658
food,vegan,2.947914065887854,4.963
consumption,clothing,2369.3012215575905,34.845
transport,car-gasoline,125.60849040386631,24.424
food,white-meat,0.8887781068957391,5.755
transport,motorcycle,39.46393115397653,2.928
consumption,other,7671.630452149436,153.736
transport,car-electric,16.510821550525502,1.195
consumption,electronics,8262.213857299888,577.934
food,white-meat,2.068056772154569,12.456
food,vegan,1.9725688428117965,3.87
consumption,electronics,603.6019283240307,43.169
consumption,other,5254.579145443915,105.987
energy,renewable,602.6787233485672,12.649
transport,flight-short,484.96805685232874,123.511
transport,car-electric,396.89833989478086,20.66
consumption,services,820.4200474780345,9.431
food,fish,2.7794535543382084,12.765
food,vegan,2.0578996852006797,3.627
transport,flight-long,477.89575219733723,69.52
consumption,other,9114.420371328442,182.723
energy,coal,508.7144789865794,534.365
consumption,other,1887.703078586145,37.881
consumption,clothing,4894.1433222795595,74.107
consumption,other,7045.566617976102,141.086
transport,car-electric,77.03465764431105,3.619
energy,renewable,294.24480039834657,6.951
food,vegetarian,2.4877623575069783,4.512
consumption,electronics,6716.580348983367,467.614
food,vegetarian,0.7902850893635445,1.024
energy,renewable,906.5585995868887,17.039
transport,flight-short,279.0346734509175,71.771
consumption,clothing,7554.759485744316,114.377
transport,motorcycle,197.48643978940208,21.972
energy,electricity-grid,53.25454665617598,37.873
food,vegan,0.6855677896711366,0.693
consumption,clothing,2934.0854883998377,42.742
consumption,other,5072.738447593337,100.359
food,fish,2.873439364392291,14.468
energy,natural_gas,739.1334376358483,333.415
energy,renewable,924.7662447582378,19.343
transport,car-gasoline,111.40072826161239,22.926
food,vegetarian,1.5924285840848542,1.78
energy,coal,967.4081564462197,1015.407
food,vegan,0.6410359316502283,1.601
transport,motorcycle,387.653078165977,42.283
energy,natural_gas,824.0319446919656,370.256
transport,walking,375.05323760459464,0.046
energy,renewable,311.8404266921097,5.189
consumption,clothing,649.9611335076194,8.839
transport,train,324.07161221886093,12.532
energy,electricity-grid,507.14259243702634,360.306
food,fish,2.8457135378815264,15.249
food,fish,1.2937322309127282,7.519
energy,coal,989.2956092060762,1039.564
consumption,clothing,6837.824252479742,102.155
energy,natural_gas,215.61271355892552,95.766
consumption,home-goods,7176.168413150256,214.588
consumption,other,6248.70455331869,124.561
consumption,clothing,2673.45295004414,41.179
transport,train,278.28990604484073,12.625
food,vegan,1.6367814027077694,4.361
transport,bicycle,478.7018646266957,-2.219
transport,walking,441.9788508247523,2.069
consumption,services,1375.974042699935,14.678
transport,bus,198.46072210905658,21.042
food,vegan,2.9308291961557282,5.802
energy,electricity-grid,395.43292390397096,278.715
food,other,2.534346401572092,8.664
food,vegetarian,2.4345083281187034,2.199
energy,electricity-grid,463.3768624855481,329.17
consumption,other,2007.1864101457022,40.424
transport,car-gasoline,142.91277162450618,26.425
food,vegetarian,2.5653466508883294,5.204
transport,bus,226.21427541648302,22.968
transport,bicycle,375.5705424271071,0.178
food,other,2.009679160530993,6.829
energy,renewable,178.08703447712765,2.94
food,white-meat,0.6535735969452606,5.106
food,fish,1.188194819005368,5.3
transport,flight-long,295.74494626957534,43.33
consumption,other,2124.1097940133786,43.989
food,vegan,0.6725802912681784,-0.929
consumption,clothing,5182.466694999872,80.095
food,white-meat,0.6088052215582741,4.192
